rule_id,file,s_id,character,position
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Gphogo.xml,0,*,4330
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Gphogo.xml,0,*,4369
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Gphogo.xml,0,*,4403
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/tmayan.xml,0,*,155
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Pinsbkan_創生之地.xml,0,ㄧ,4783
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/kperay.xml,0,*,155
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Bangladesh.xml,0,ˈ,216
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/qalang_Helan_玉蘭部落.xml,0,*,4969
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/qalang_Helan_玉蘭部落.xml,0,*,5000
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Hori.xml,0,*,124
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Gpho_go.xml,0,*,4330
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Gpho_go.xml,0,*,4369
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Gpho_go.xml,0,*,4403
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Atayal/Chile.xml,0,ˈ,6615
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Taimali.xml,0,ㄓ,4833
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Taimali.xml,0,ㄢ,4834
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Kenya.xml,0,ˈ,886
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Kenya.xml,0,ˈ,896
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Wi-nis_威尼斯.xml,0,ˈ,20
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kamu_nu_Auskan.xml,0,*,1100
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sin-ka-Pu_a_niwse.xml,0,*,1827
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sin-ka-Pu_a_niwse.xml,0,*,1900
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/sin-ka-Pu_a_niwse.xml,0,*,1907
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Na-pu-li_拿波里.xml,0,ˈ,17
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Na-pu-li_拿波里.xml,0,ˈ,42
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Cinpyan.xml,0,ˈ,140
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Cinpyan.xml,0,ˈ,583
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-te-li.xml,0,ˈ,81
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-te-li.xml,0,ˈ,465
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_tatelecan_maydih_tu_nanum.xml,0,*,724
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_tatelecan_maydih_tu_nanum.xml,0,*,764
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_tatelecan_maydih_tu_nanum.xml,0,*,801
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_tatelecan_maydih_tu_nanum.xml,0,*,1354
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_tatelecan_maydih_tu_nanum.xml,0,*,1372
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_tatelecan_maydih_tu_nanum.xml,0,*,1406
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Iran.xml,0,ˈ,379
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sa-hala_likelikenan.xml,0,ˈ,877
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Su-wa.xml,0,ˈ,64
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Su-wa.xml,0,ˈ,703
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/pulake.xml,0,ˈ,60
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/pulake.xml,0,ˈ,340
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/He-ney-se.xml,0,*,79
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/He-ney-se.xml,0,*,299
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Huwasa_華沙.xml,0,ˈ,72
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Huwasa_華沙.xml,0,ˈ,337
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-ke-sPu-lang-ke.xml,0,ˈ,128
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-ke-sPu-lang-ke.xml,0,ˈ,603
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/hinangelungelu’ay_a_imelang.xml,0,*,2572
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/unipi_sulitang_ni_Buting_Nukay-1.xml,0,*,286
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/unipi_sulitang_ni_Buting_Nukay-1.xml,0,*,299
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/unipi_sulitang_ni_Buting_Nukay-1.xml,0,*,831
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/unipi_sulitang_ni_Buting_Nukay-1.xml,0,*,832
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/unipi_sulitang_ni_Buting_Nukay-1.xml,0,*,845
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/unipi_sulitang_ni_Buting_Nukay-1.xml,0,*,846
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Estonia.xml,0,ˈ,457
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Estonia.xml,0,ˈ,1375
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/醫院骨科主任寫給所有老年人的一封信.xml,0,*,2188
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Muo-si-ke-cen.xml,0,ˈ,103
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Muo-si-ke-cen.xml,0,ˈ,113
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1354
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1355
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1356
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1357
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1358
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1359
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1360
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1361
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1362
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1363
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1364
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1365
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1366
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1367
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1368
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1369
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1370
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1371
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1372
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1373
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_kawaw_a_laylay_nu_Taywan_subal_amin_saliwliw_mibetik_a_kawaw_20180707.xml,0,*,1374
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Liykeyawiyke.xml,0,ˈ,103
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_macunghungay_a_i_melangay.xml,0,*,508
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_macunghungay_a_i_melangay.xml,0,*,511
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/u_macunghungay_a_i_melangay.xml,0,*,857
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mi-kay-lang-ci-low.xml,0,ˈ,95
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mi-kay-lang-ci-low.xml,0,ˈ,768
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Lun-tun.xml,0,ˈ,47
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-Taw-buSi-te-le.xml,0,ˈ,92
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-Taw-buSi-te-le.xml,0,ˈ,99
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/tusa_a_bataan_seci_masakapahay.xml,0,*,7557
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Song_Yun_Hua.xml,0,*,802
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,89
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,147
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,198
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,207
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,215
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,1005
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,1051
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,1088
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,1097
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Haw-wan-ciw.xml,0,ˈ,1105
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Gemin_musakamuay_a_kikay.xml,0,ˈ,55
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Gemin_musakamuay_a_kikay.xml,0,ˈ,313
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/balaysan.xml,0,ˈ,858
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Bow-mung-te-cow.xml,0,ˈ,89
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Bow-mung-te-cow.xml,0,ˈ,395
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/U-lan-pa-tuo.xml,0,ˈ,135
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/U-lan-pa-tuo.xml,0,ˈ,966
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Hawana.xml,0,ˈ,87
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Hawana.xml,0,ˈ,258
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/S-te-ke-al-mo.xml,0,ˈ,90
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/S-te-ke-al-mo.xml,0,ˈ,409
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Fenglin.xml,0,ㄈ,720
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Fenglin.xml,0,ㄥ,721
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Fenglin.xml,0,ㄌ,723
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Fenglin.xml,0,ㄧ,724
c007,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Fenglin.xml,0,ㄣ,725
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/yi-se-tan-paw.xml,0,ˈ,90
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/yi-se-tan-paw.xml,0,ˈ,234
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Lo-ma_羅馬.xml,0,ˈ,14
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Kay-luo.xml,0,ˈ,79
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Kay-luo.xml,0,ˈ,635
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/He-e-sin-ci.xml,0,ˈ,59
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/He-e-sin-ci.xml,0,ˈ,105
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/He-e-sin-ci.xml,0,ˈ,651
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/He-e-sin-ci.xml,0,ˈ,688
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Senhuan聖胡安_(波多黎各).xml,0,ˈ,69
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/pulisayl.xml,0,ˈ,111
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/pulisayl.xml,0,ˈ,234
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/pulisayl.xml,0,ˈ,543
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/pulisayl.xml,0,ˈ,571
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/An-tung-ni．Ban．Lye-won-how-ke.xml,0,ˈ,118
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/An-tung-ni．Ban．Lye-won-how-ke.xml,0,ˈ,129
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/An-tung-ni．Ban．Lye-won-how-ke.xml,0,ˈ,396
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/An-tung-ni．Ban．Lye-won-how-ke.xml,0,ˈ,407
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ya-tyen.xml,0,ˈ,71
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ya-tyen.xml,0,ˈ,511
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Kan-pei-la.xml,0,ˈ,57
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Kan-pei-la.xml,0,ˈ,436
c022,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/tademaw-Song_Yun_Hua(Taiwan).xml,0,*,802
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mong-low-wi-ya.xml,0,ˈ,75
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-di-se-a-pei-pa.xml,0,ˈ,102
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-di-se-a-pei-pa.xml,0,ˈ,107
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-di-se-a-pei-pa.xml,0,ˈ,168
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-di-se-a-pei-pa.xml,0,ˈ,429
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-di-se-a-pei-pa.xml,0,ˈ,434
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/A-di-se-a-pei-pa.xml,0,ˈ,460
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mi-lu_a_nikiluan_nu_nisubelidan_a_zaysang_nu_kitakit.xml,0,ˈ,4866
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mi-lu_a_nikiluan_nu_nisubelidan_a_zaysang_nu_kitakit.xml,0,ˈ,5319
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mi-lu_a_nikiluan_nu_nisubelidan_a_zaysang_nu_kitakit.xml,0,ˈ,5457
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Mi-lu_a_nikiluan_nu_nisubelidan_a_zaysang_nu_kitakit.xml,0,ˈ,5766
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-ni-la.xml,0,ˈ,69
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ma-ni-la.xml,0,ˈ,804
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Amusetetan.xml,0,ˈ,109
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Amusetetan.xml,0,ˈ,278
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sen-ti-ya-ke.xml,0,ˈ,160
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Sen-ti-ya-ke.xml,0,ˈ,565
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Lo-ma.xml,0,ˈ,14
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ku-lye-al-mow_Ma-ke-ni.xml,0,ˈ,108
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ku-lye-al-mow_Ma-ke-ni.xml,0,ˈ,118
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ku-lye-al-mow_Ma-ke-ni.xml,0,ˈ,273
c002b,/Users/jkhartshorne/Documents/Projects/Formosan/FormosanBank/Corpora/Wikipedias/XML/Sakizaya/Ku-lye-al-mow_Ma-ke-ni.xml,0,ˈ,283
