ePark topic,audio path,lang,dialect,idx,id
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c19w16.mp3,Saisiyat,Saisiyat,13,19W_16
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c19w17.mp3,Saisiyat,Saisiyat,13,19W_17
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c19w18.mp3,Saisiyat,Saisiyat,13,19W_18
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c20w11.mp3,Saisiyat,Saisiyat,13,20W_11
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c22w11.mp3,Saisiyat,Saisiyat,13,22W_11
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c22w12.mp3,Saisiyat,Saisiyat,13,22W_12
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c23w11.mp3,Saisiyat,Saisiyat,13,23W_11
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c23w12.mp3,Saisiyat,Saisiyat,13,23W_12
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c25w11.mp3,Saisiyat,Saisiyat,13,25W_11
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c25w12.mp3,Saisiyat,Saisiyat,13,25W_12
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c25w13.mp3,Saisiyat,Saisiyat,13,25W_13
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c28w10.mp3,Saisiyat,Saisiyat,13,28W_10
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c28w11.mp3,Saisiyat,Saisiyat,13,28W_11
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c28w12.mp3,Saisiyat,Saisiyat,13,28W_12
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c28w13.mp3,Saisiyat,Saisiyat,13,28W_13
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c29w10.mp3,Saisiyat,Saisiyat,13,29W_10
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c29w11.mp3,Saisiyat,Saisiyat,13,29W_11
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c29w12.mp3,Saisiyat,Saisiyat,13,29W_12
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c29w13.mp3,Saisiyat,Saisiyat,13,29W_13
生活會話篇,./ePark_3/4.生活會話篇/13/word/13c29w14.mp3,Saisiyat,Saisiyat,13,29W_14
生活會話篇,./ePark_3/4.生活會話篇/14/word/14c5w3.mp3,Thao,Thao,14,5W_3
